Student ID,Course Name
21374,Teaching and Assessing Clinical Skills
21375,Health Concepts 
21375,Grammar and Punctuation
21375,System Administration 
21375,SRS Documents: Requirements and Diagrammatic Notation
21375,Software Requirements Prioritization
21376,Requirements Gathering for Secure Software Development
21376,IT Infrastructure Services
21376,MBA Essentials
21376,SQL Server
21376,Matrix Algebra for Engineers
21376,Linear Regression for Business Statistics
21376,database fundamentals
21376,Database Management Essentials
21376,MongoDB Aggregation Framework
21376,Applications in Engineering Mechanics
21376,Robotics 
21377,MOS Transistors
21377,Machine Learning
21378,Introduction to Data Science in Python
21378,Deep Learning in Python
21378,Blockchain in Business
21378,Introduction to Power Electronics
21378,Embedded Hardware and Operating Systems
21378,Advanced Converter Control Techniques
21379,MOS Transistors
21379,Introduction to Power Electronics
21379,Embedded Hardware and Operating Systems
21379,Advanced Converter Control Techniques
21379,Embedded Hardware and Operating Systems
21379,Internet of Things
21379,Python Data Structures
21380,Artificial Intelligence
21381,Cryptography 
21381,Algorithms
21381,R Programming
21381,Machine Learning
21381,Python Data Structures
21381,Artificial Intelligence
21381,R Programming
21382,"Tables, Data & Networking in iOS"
21382,Matrix Algebra for Engineers
21382,Introduction to Mathematical Thinking
21382,Getting and Cleaning Data
21382,Machine Learning
21382,Introduction to Data Science in Python
21382,Deep Learning in Python
21382,Python Data Structures
21383,Artificial Intelligence
21383,Cryptography 
21383,Algorithms
21383,R Programming
21383,Machine Learning
21383,Python Data Structures
21383,Artificial Intelligence
21383,R Programming
21384,Programming with MATLAB
21384,The Data Scientist�s Toolbox
21384,"Tables, Data & Networking in iOS"
21384,Introduction to Game Development
21384,Java Programming: Solving Problems with Software
21384,Mobile Applications for Android
21384,Introduction to Data Science in Python
21384,Deep Learning in Python
21385,Blockchain in Business
21385,Blockchain in Business
21385,Ruby on Rails
21385,Introduction to Big Data
21385,Introduction to Game Development
21385,Java Programming: Solving Problems with Software
21385,Mobile Applications for Android
21386,Introduction to Data Science in Python
21386,Deep Learning in Python
21386,Blockchain in Business
21386,Python Data Structures
21386,Artificial Intelligence
21386,Cryptography 
21386,Algorithms
21386,R Programming
21387,Machine Learning
21387,Introduction to Data Science in Python
21387,Deep Learning in Python
21387,Blockchain in Business
21387,R Programming
21388,Programming with MATLAB
21388,The Data Scientist�s Toolbox
21388,Python Data Structures
21388,Artificial Intelligence
21388,C++ For C Programmers
21388,System Administration 
21388,SRS Documents: Requirements and Diagrammatic Notation
21388,Software Requirements Prioritization
21389,Requirements Gathering for Secure Software Development
21389,IT Infrastructure Services
21389,MBA Essentials
21389,SQL Server
21389,Matrix Algebra for Engineers
21389,Linear Regression for Business Statistics
21389,database fundamentals
21389,Database Management Essentials
21389,MongoDB Aggregation Framework
21389,Applications in Engineering Mechanics
21390,Robotics 
21390,MOS Transistors
21390,Machine Learning
21390,Introduction to Data Science in Python
21390,Deep Learning in Python
21390,Blockchain in Business
21390,Introduction to Power Electronics
21390,Embedded Hardware and Operating Systems
21390,Advanced Converter Control Techniques
21390,Python and Statistics for Financial Analysis
21391,Machine Learning
21391,Introduction to Data Science in Python
21391,Deep Learning in Python
21391,Blockchain in Business
21391,Matrix Algebra for Engineers
21391,Python Data Structures
21391,Artificial Intelligence
21391,R Programming
21391,Programming with MATLAB
21392,The Data Scientist�s Toolbox
21392,Introduction to Mathematical Thinking
21393,Getting and Cleaning Data
21393,Ruby on Rails
21393,Introduction to Big Data
21394,Become a Digital Marketer
21394,Mastering Data Analysis in Excel
21394,Blockchain in Business
21395,Java Programming
21395,Android App Development
21395,Introduction to iOS App Development
21396,Python Data Structures
21396,Artificial Intelligence
21396,"Tables, Data & Networking in iOS"
21396,Introduction to Game Development
21396,Java Programming: Solving Problems with Software
21397,Mobile Applications for Android
21398,Vector Calculus for Engineers
21398,Regression Model
21398,Differential Equations for Engineers
21398,Statistical Inference
21398,"Programming Foundations with JavaScript, HTML and CSS"
21398,Responsive Web Design
21399,Introduction to Web Development
21399,Introduction to HTML5
21399,Product Strategy
21400,System Administration 
21400,SRS Documents: Requirements and Diagrammatic Notation
21401,Software Requirements Prioritization
21401,Requirements Gathering for Secure Software Development
21401,IT Infrastructure Services
21401,MBA Essentials
21401,MOS Transistors
21401,Introduction to Power Electronics
21401,Embedded Hardware and Operating Systems
21401,Advanced Converter Control Techniques
21401,Embedded Hardware and Operating Systems
21401,Internet of Things
21402,Python Data Structures
21402,Artificial Intelligence
21402,Cryptography 
21403,Algorithms
21404,R Programming
21404,Machine Learning
21404,Python Data Structures
21404,Artificial Intelligence
21404,R Programming
21404,"Tables, Data & Networking in iOS"
21404,Matrix Algebra for Engineers
21404,Introduction to Mathematical Thinking
21404,Getting and Cleani
21405,SQL Server
21405,Matrix Algebra for Engineers
21405,Linear Regression for Business Statistics
21405,database fundamentals
21405,Database Management Essentials
21405,MongoDB Aggregation Framework
21406,Applications in Engineering Mechanics
21406,Robotics 
21406,MOS Transistors
21407,Machine Learning
21407,Introduction to Data Science in Python
21407,Deep Learning in Python
21407,Blockchain in Business
21407,Introduction to Power Electronics
21407,Embedded Hardware and Operating Systems
21407,Advanced Converter Control Techniques
21407,Embedded Hardware and Operating Systems
21408,Internet of Things
21408,Network Security
21408,"Cyberwar, Surveillance and Security"
21408,Ethical Hacking
21408,Python Data Structures
21408,Artificial Intelligence
21409,R Programming
21409,Programming with MATLAB
21409,The Data Scientist�s Toolbox
21409,Access Controls
21409,Security & Database Vulnerabilities
21410,Cryptography 
21410,Cloud Computing Concepts
21410,Principles of Computing
21410,Algorithms
21410,Machine Learning
21410,Introduction to Data Science in Python
21411,Deep Learning in Python
21411,Blockchain in Business
21411,Moralities of Everyday Life
21412,MBA Essentials
21412,Presentation skills: Effective Presentation Delivery
21412,Introduction to Philosophy
21412,Teaching and Assessing Clinical Skills
21412,Health Concepts 
21413,Grammar and Punctuation
21413,Python Data Structures
21413,Artificial Intelligence
21414,MOS Transistors
21414,Introduction to Power Electronics
21414,Embedded Hardware and Operating Systems
21414,Advanced Converter Control Techniques
21415,Embedded Hardware and Operating Systems
21415,Internet of Things
21415,Python Data Structures
21415,Artificial Intelligence
21416,Cryptography 
21417,Algorithms
21417,R Programming
21417,Machine Learning
21417,Python Data Structures
21417,Artificial Intelligence
21417,R Programming
21418,"Tables, Data & Networking in iOS"
21418,Matrix Algebra for Engineers
21418,Introduction to Mathematical Thinking
21418,Getting and Cleani
21418,R Programming
21418,Programming with MATLAB
21418,The Data Scientist�s Toolbox
21418,Moralities of Everyday Life
21418,Machine Learning
21418,Python Data Structures
21418,Artificial Intelligence
21419,R Programming
21419,Programming with MATLAB
21419,The Data Scientist�s Toolbox
21419,Introduction to Data Science in Python
21419,Deep Learning in Python
21419,Blockchain in Business
21419,MBA Essentials
21419,Presentation skills: Effective Presentation Delivery
21419,Introduction to Philosophy
21419,Teaching and Assessing Clinical Skills
21420,Health Concepts 
21420,Grammar and Punctuation
21420,System Administration 
21421,SRS Documents: Requirements and Diagrammatic Notation
21421,Software Requirements Prioritization
21421,Requirements Gathering for Secure Software Development
21421,IT Infrastructure Services
21421,MBA Essentials
21422,SQL Server
21422,Matrix Algebra for Engineers
21422,Linear Regression for Business Statistics
21422,database fundamentals
21422,Database Management Essentials
21422,MongoDB Aggregation Framework
21422,Applications in Engineering Mechanics
21422,Robotics 
21422,MOS Transistors
21423,Machine Learning
21423,Introduction to Data Science in Python
21423,Deep Learning in Python
21423,Blockchain in Business
21423,Introduction to Power Electronics
21423,Embedded Hardware and Operating Systems
21423,Advanced Converter Control Techniques
21423,MOS Transistors
21423,Introduction to Power Electronics
21424,Embedded Hardware and Operating Systems
21424,Advanced Converter Control Techniques
21424,Embedded Hardware and Operating Systems
21424,Internet of Things
21424,Python Data Structures
21424,Artificial Intelligence
21425,Cryptography 
21425,Algorithms
21425,R Programming
21425,Machine Learning
21425,Python Data Structures
21425,Artificial Intelligence
21425,R Programming
21425,"Tables, Data & Networking in iOS"
21425,Matrix Algebra for Engineers
21426,Introduction to Mathematical Thinking
21426,Getting and Cleaning Data
21426,Machine Learning
21426,Introduction to Data Science in Python
21426,Deep Learning in Python
21426,Python Data Structures
21426,Artificial Intelligence
21427,Cryptography 
21427,Algorithms
21427,R Programming
21428,Machine Learning
21428,Python Data Structures
21428,Artificial Intelligence
21428,R Programming
21428,Programming with MATLAB
21428,The Data Scientist�s Toolbox
21428,"Tables, Data & Networking in iOS"
21429,Introduction to Game Development
21429,Java Programming: Solving Problems with Software
21429,Mobile Applications for Android
21430,Introduction to Data Science in Python
21430,Deep Learning in Python
21430,Blockchain in Business
21430,Blockchain in Business
21430,Ruby on Rails
21430,Introduction to Big Data
21431,Introduction to Game Development
21431,Java Programming: Solving Problems with Software
21431,Mobile Applications for Android
21431,Introduction to Data Science in Python
21431,Deep Learning in Python
21431,Blockchain in Business
21431,Python Data Structures
21431,Artificial Intelligence
21431,Cryptography 
21432,Algorithms
21432,R Programming
21432,Machine Learning
21432,Introduction to Data Science in Python
21432,Deep Learning in Python
21432,Blockchain in Business
21432,R Programming
21432,Programming with MATLAB
21432,The Data Scientist�s Toolbox
21432,Python Data Structures
21432,Artificial Intelligence
21433,C++ For C Programmers
21433,System Administration 
21434,SRS Documents: Requirements and Diagrammatic Notation
21434,Software Requirements Prioritization
21434,Requirements Gathering for Secure Software Development
21434,IT Infrastructure Services
